,choice,x0,x1,x2,x3
143,0,1.0,0.7365098882650809,0.4959978837467296,0.5819792453597064
144,2,1.0,0.7499196304366027,0.7558432519806569,0.810528730175473
145,1,1.0,0.041814192335360656,0.2848123722448862,0.5720298251832198
146,4,1.0,0.9121194591586436,0.309720961103762,0.2710966847305336
147,3,1.0,0.2741912217943525,0.001961049082660704,0.08853503325483447
148,1,1.0,0.9523458029816707,0.784397859901843,0.4558441349290623
149,0,1.0,0.3836178486698075,0.8049160559796225,0.5419157094037947
150,3,1.0,0.3942237713633069,0.011357917248675187,0.7748271223325605
151,0,1.0,0.1842056889499738,0.8494162615035472,0.3552746864489381
152,2,1.0,0.273910873453478,0.20751000811200848,0.14259062241172016
153,3,1.0,0.7938119665845635,0.9792136886038821,0.246154193158033
154,3,1.0,0.6510750069972558,0.3649568067155686,0.279237351798742
155,4,1.0,0.3572073672210653,0.597212861439179,0.06063448651738501
156,1,1.0,0.803078458474835,0.3986826436065285,0.04708269999448833
157,0,1.0,0.5965790041491252,0.4253453073884228,0.8134016810411433
158,2,1.0,0.01893359471807654,0.05049565839821979,0.06898585598476759
159,2,1.0,0.025458237983786325,0.2783756211710472,0.7123669750580978
160,0,1.0,0.40534830106570796,0.7567496395862304,0.9622791662910409
161,0,1.0,0.8006642792296755,0.24392413069387853,0.17024639694384103
162,0,1.0,0.7124151604722818,0.8726081307075078,0.9783899458763737
163,0,1.0,0.9881440323535493,0.7446796194520439,0.8646119126894243
164,0,1.0,0.14941977159476505,0.8550951120027337,0.9174324671912409
165,0,1.0,0.9080904655409144,0.35219884825775616,0.27551627691709457
166,1,1.0,0.14581387524640377,0.3426443145862975,0.1947069966485072
167,3,1.0,0.8287940918657546,0.4731261782602386,0.026262116392180013
168,0,1.0,0.39386304893055835,0.19614770772566426,0.05513788116872209
169,3,1.0,0.37210224046950435,0.9985174832951584,0.7256542002624713
170,3,1.0,0.2869075038014145,0.9286063730618137,0.3797865320516599
171,1,1.0,0.2504116149354598,0.5272529143803816,0.7284671940702891
172,0,1.0,0.44015193432886845,0.6127701547801606,0.5505233524484949
173,2,1.0,0.6489155040194377,0.1356354739884823,0.6353755523794358
174,1,1.0,0.4711686165836907,0.5544016653470382,0.612353662973286
175,2,1.0,0.35681974141446915,0.20477228698081307,0.782202800553724
176,1,1.0,0.1242013842711378,0.4197693650878048,0.49599222835861545
177,0,1.0,0.7680732976106737,0.0018454254107328483,0.8697198915081582
178,1,1.0,0.5538461166365402,0.6315171507773607,0.43377700814582165
179,0,1.0,0.4482528833944007,0.1586409599391777,0.5290264990678644
180,2,1.0,0.6365661817868027,0.8206388020449491,0.5681575089955043
181,2,1.0,0.7436066153814486,0.7851861104142209,0.41356194064491314
182,3,1.0,0.4212178769451753,0.7174044240992055,0.8718898285461975
183,3,1.0,0.03632081631090878,0.707923616432126,0.6318012518293795
184,1,1.0,0.4038245365587826,0.6944306664370884,0.11100356096591468
185,4,1.0,0.1403624652583163,0.324976973001437,0.28035082621599006
186,0,1.0,0.8331862934483315,0.048820380244485206,0.43951612963867726
187,2,1.0,0.9097265601967163,0.01740793992427636,0.3072008714803258
188,2,1.0,0.2753857026121065,0.12241039587079527,0.8227624907721406
189,3,1.0,0.47813380982508125,0.5285889963894506,0.6565921917390285
190,1,1.0,0.23814889572136333,0.8871601833815541,0.3251944763732899
191,1,1.0,0.9371334942042722,0.3839216522498651,0.3099188230878912
192,1,1.0,0.38329339522419226,0.34745334489925495,0.850420255458164
193,2,1.0,0.9745551764752399,0.036427803153037064,0.3744787027481796
194,0,1.0,0.7620496727622673,0.8456564664190993,0.6533784459592511
195,0,1.0,0.25350412462975846,0.31475185340259915,0.8993968053844051
196,0,1.0,0.025010711969202237,0.14933824410964636,0.027214377618233643
197,0,1.0,0.756849089553636,0.7117867052782139,0.4707813477430718
198,2,1.0,0.798003450298354,0.1655211822726581,0.2761780242461599
199,2,1.0,0.3793224880584434,0.0400597634200518,0.2974389949060746
200,3,1.0,0.04144442730360087,0.658325218791619,0.9371389806680682
201,3,1.0,0.11008629252450242,0.2365273213354483,0.08393886060456857
202,0,1.0,0.5754309049667228,0.23705178131164006,0.14655542852250636
203,1,1.0,0.67285452338273,0.26824245443464334,0.23545037241000244
204,2,1.0,0.022252622348124862,0.496390901233975,0.8782073818954814
205,3,1.0,0.05130335462533864,0.7595532511311494,0.9035800789889452
206,1,1.0,0.09664956270222158,0.13959267407653353,0.7880761182163807
207,1,1.0,0.9881999005030935,0.5776468631964176,0.31843783458274544
208,2,1.0,0.7640601880230439,0.8489134589446258,0.8182322061860368
209,0,1.0,0.46684519535176394,0.6954979307105141,0.5830052052846372
210,3,1.0,0.8452100887604163,0.9934631750799402,0.48846290206027954
211,0,1.0,0.7766645309881626,0.44762769559357096,0.0041744332572098974
212,3,1.0,0.23747593537550216,0.7894733188195928,0.6751024459197841
213,0,1.0,0.8967919315711964,0.7092782362200629,0.24708496076218278
214,0,1.0,0.007947571580803503,0.02853910197216225,0.7290850173273385
215,3,1.0,0.35167089938220397,0.6200653574482159,0.8988684158372628
216,1,1.0,0.6304617773710987,0.3874240133182102,0.11019127993302769
217,0,1.0,0.36998969692089456,0.02872555802901433,0.8306301878406533
218,2,1.0,0.596675117317369,0.3365564835993694,0.8691360921492272
219,0,1.0,0.13810228225251453,0.03295766106350506,0.9423491540369463
220,4,1.0,0.47382214079031704,0.7712682898406814,0.5960421201169405
221,0,1.0,0.17706192578164703,0.31217662848093375,0.8106981887045883
222,2,1.0,0.031175881876451483,0.6323598879246578,0.23179793871827548
223,1,1.0,0.3422790832168757,0.041645109324593754,0.11175428449841951
224,0,1.0,0.7662696663600518,0.9172956398306985,0.7729562608339792
225,0,1.0,0.05524889419414314,0.24743418048825383,0.9087801120001451
226,0,1.0,0.2108577872885795,0.08181232318796539,0.8389948910725157
227,0,1.0,0.14490601278794746,0.41722711960289405,0.3341641382643249
228,2,1.0,0.8195544534050944,0.5497562685379234,0.959714351632215
229,4,1.0,0.6995315783614601,0.8063721061709198,0.2341829806510507
230,2,1.0,0.16348996427211038,0.18896358174933214,0.08274356139628047
231,0,1.0,0.7854322773215138,0.040532030344795245,0.2792340312528463
232,3,1.0,0.8328041367372446,0.8010858127296171,0.4131447425708378
233,1,1.0,0.545725019077855,0.8708480662354394,0.7791888171568149
234,3,1.0,0.8686681294498728,0.22567365233505599,0.48159826514274084
235,2,1.0,0.34195187760756307,0.40994232826177124,0.9720212222230689
236,0,1.0,0.4587569566072748,0.6658120515070082,0.4435211249626193
237,0,1.0,0.6190548069040669,0.20660564189932507,0.020345899281947855
238,0,1.0,0.836664141310236,0.3314018524330491,0.4683761394122229
239,3,1.0,0.3897141772771615,0.6528890101236179,0.18778258357849886
240,1,1.0,0.598817192298304,0.9236981184660674,0.8289031990970631
241,2,1.0,0.38799436498257533,0.11267262418680057,0.045134820213264204
242,0,1.0,0.8993644137864727,0.3601207735821301,0.8286118615693886
243,0,1.0,0.760243595732569,0.2389687698553642,0.6915392733544868
244,0,1.0,0.7287578998116062,0.3577750321429387,0.21133808967865486
245,2,1.0,0.717661622107138,0.632821335758593,0.620745275624732
246,2,1.0,0.14580541259566526,0.14429450932175347,0.9341548517314789
247,3,1.0,0.5405603380809438,0.5635923457910503,0.7758875719758801
248,0,1.0,0.697271062837383,0.21903968703616516,0.795353382529482
249,3,1.0,0.9781315908124983,0.855396536973183,0.2078592972882245
250,3,1.0,0.05576544999713007,0.7924425563104728,0.20838660577880097
251,0,1.0,0.3864065868714549,0.9689686754172903,0.4485211298137727
252,0,1.0,0.23990442516450083,0.5556267958470157,0.1920821919031751
253,2,1.0,0.055146258000413395,0.9135590715348345,0.5785274050576622
254,2,1.0,0.23108459673481452,0.06220584490084302,0.3074866131247751
255,0,1.0,0.3385685714657939,0.30841747367735206,0.0895631327648565
256,0,1.0,0.6286200636582626,0.9482843488947288,0.7664054156735147
257,0,1.0,0.22328070804592826,0.4359042797718179,0.7923110740013861
258,1,1.0,0.1490481149870606,0.6389914473635302,0.5231459025212013
259,0,1.0,0.03217782170362926,0.5378641560805746,0.6906279205905984
260,3,1.0,0.5669561235549496,0.08030349169033602,0.1694519021765647
261,0,1.0,0.08409325097779496,0.8008916840678704,0.0942243857040822
262,3,1.0,0.271894718668234,0.8788911490556778,0.032731745997277684
263,2,1.0,0.36468170739179606,0.5981783159652894,0.22975734839146256
264,0,1.0,0.7633437506704703,0.6463307221024822,0.9858924923695939
265,3,1.0,0.2583812141776297,0.24110341526175427,0.21197520877965748
266,3,1.0,0.5955090901453083,0.44393825908782814,0.25817645670199163
267,2,1.0,0.23748879792363708,0.011661616791645457,0.9540227833488718
268,0,1.0,0.5512900333547335,0.5749517264305131,0.2516384318645549
269,0,1.0,0.8626574482246641,0.6229174833649261,0.8442691869970596
270,3,1.0,0.17226636644691773,0.3715364621663836,0.5537046562830555
271,1,1.0,0.28349932853864424,0.39606062203737,0.8921931015447396
272,0,1.0,0.9826646898754945,0.369896281926425,0.26849423647889936
273,4,1.0,0.6157666415017021,0.8916523157595088,0.2530995199603876
274,3,1.0,0.7563091442230235,0.8400049439597306,0.7802889802243562
275,4,1.0,0.4093669328996804,0.47760789416695093,0.858210960258959
276,0,1.0,0.13702270775781067,0.5380101656138596,0.8753298681769769
277,3,1.0,0.5853677478643871,0.9864216132103466,0.7911874571904993
278,4,1.0,0.057021369954134316,0.3069946421356299,0.0008857848396813806
279,0,1.0,0.20614426236686845,0.13668218875712856,0.9639729436273343
280,3,1.0,0.4333765491147161,0.4020728149596128,0.052828813879918335
281,1,1.0,0.5626204651835263,0.9387026463025672,0.11553106364516919
282,2,1.0,0.06472698578531388,0.6653700372196569,0.5133955409784734
283,0,1.0,0.6044506763172907,0.02040078998445327,0.45066355769100475
284,3,1.0,0.07897214384878459,0.9467517737486913,0.6760931938556286
285,2,1.0,0.9850354699984358,0.23938289196031137,0.7688762711012976
286,0,1.0,0.4880866977225299,0.13074782003601582,0.6012676931496613
287,2,1.0,0.9112948061803933,0.7918442978133594,0.8827046751337347
288,2,1.0,0.42907549169352255,0.9110293300667508,0.8384939524219615
289,0,1.0,0.9982438228162727,0.052243900006303634,0.006743864148711642
290,0,1.0,0.6572361822069716,0.8208600778070955,0.006731389718492964
291,3,1.0,0.3972205712629091,0.023922643742028127,0.27371998389032004
292,2,1.0,0.8605890940552037,0.4173920733279569,0.07401388734045733
293,0,1.0,0.8012462357714495,0.5419302002186387,0.526040786557774
294,0,1.0,0.237348064389867,0.6386123212611897,0.8618879137245707
295,3,1.0,0.03528384039236254,0.5037349962797953,0.44231932246450056
296,3,1.0,0.9987768244596931,0.94942815352197,0.15659632971689208
297,0,1.0,0.6004021026055274,0.9265567596428659,0.6164753386639868
298,0,1.0,0.2858647359556853,0.26177480151899324,0.6308663729003512
299,4,1.0,0.10289440584182019,0.8072017018880435,0.23441464357221986
300,2,1.0,0.9267622845791883,0.2959335467171491,0.5084318830600661
301,0,1.0,0.1661876562031055,0.1295147631037954,0.7559527323651455
302,3,1.0,0.8167852859894277,0.30647985538760114,0.8642898965022575
303,0,1.0,0.5095362121988799,0.257942547051356,0.28508630424213177
304,3,1.0,0.10775175206039977,0.3745397728665707,0.755190073302366
305,4,1.0,0.06292238829531915,0.6809193506010134,0.4271096490121199
306,0,1.0,0.570821330478477,0.5854801930926924,0.7442325890104733
307,2,1.0,0.16645187444968812,0.791209529602251,0.5744549953307521
308,0,1.0,0.6884062444918683,0.2871046845235402,0.7905811556210323
309,0,1.0,0.4711877567536893,0.26198221022557433,0.4974519098310366
310,0,1.0,0.2736389808154257,0.3048291233691113,0.7284457184623863
311,2,1.0,0.7009573329033945,0.5486847843569258,0.3793498423184314
312,3,1.0,0.10758723896747047,0.4108218140556714,0.1776175084674535
313,0,1.0,0.00964993185177676,0.32919281839215253,0.33535370314348767
314,2,1.0,0.15264349190753546,0.31633012857680287,0.18677947063856815
315,2,1.0,0.21485619202326844,0.9348665816334205,0.5352395180417793
316,0,1.0,0.6377192687027176,0.9966248654983295,0.6486668684943778
317,0,1.0,0.9032887169144328,0.2387786295535821,0.9284451989440858
318,0,1.0,0.8740469455158918,0.12296058224018203,0.6260667386771266
319,2,1.0,0.03834636846399708,0.3474058466342096,0.40173342901375997
320,4,1.0,0.6579959951753453,0.8730581279263452,0.8596105544689175
321,3,1.0,0.7726808055652991,0.430717415935297,0.036030017081304155
322,1,1.0,0.5342472918971827,0.23829199463530748,0.5140067482407786
323,2,1.0,0.6352290265826076,0.7027076689176579,0.5233562063035587
324,2,1.0,0.1907220132493216,0.5037151780161464,0.05432023968897037
325,0,1.0,0.6314199229954803,0.2857730687774973,0.4876603736045092
326,0,1.0,0.03769362675189336,0.1655651946777057,0.7384615274674462
327,0,1.0,0.7542915003014639,0.31350250753111786,0.15735399064972733
328,1,1.0,0.9948570250944999,0.9071576951843385,0.5240008986367206
329,3,1.0,0.3854249582601956,0.1411455918914052,0.5528575295665266
330,2,1.0,0.050814328718510104,0.3519276841328842,0.5022192458051209
331,0,1.0,0.09744099093322744,0.7964831876580066,0.006969557563385798
332,3,1.0,0.5050226611851096,0.9344610903499297,0.7498348228055189
333,3,1.0,0.26738796606298854,0.2203100058949593,0.9012345962550837
334,2,1.0,0.3076136840732616,0.3101948748251915,0.32793897475735767
335,1,1.0,0.9616712102748547,0.8614467104784257,0.8640947180159968
336,2,1.0,0.30655503712041265,0.2980420687210412,0.5941422326046905
337,0,1.0,0.9430441609176428,0.6153429635051917,0.29064971916506344
338,4,1.0,0.5308561180133932,0.6670009695275789,0.9943885401033851
339,2,1.0,0.14356831081724708,0.38404564178814427,0.7439229617043344
340,3,1.0,0.11264525869635977,0.3063763295730306,0.05634303751611758
341,2,1.0,0.9724266772222733,0.7205639130295151,0.2784750561652951
342,1,1.0,0.00888513875271868,0.5712087470499926,0.06983372267023324
343,0,1.0,0.9749668965052364,0.0006146163734073173,0.5318198417983019
344,0,1.0,0.2609046893401439,0.7693404315465611,0.36000640671773265
345,0,1.0,0.3133871543409562,0.5429237076811624,0.9755091356397819
346,0,1.0,0.7584160928112927,0.40044400165234173,0.44907975225701646
347,0,1.0,0.007025568851837916,0.48313533938949915,0.8057717776584856
348,2,1.0,0.06135432106442262,0.1362782204663443,0.0885443898638345
349,4,1.0,0.8275323865065023,0.4366254543765107,0.38413154653656656
350,2,1.0,0.22092942944014538,0.11316728434180412,0.8611387819474802
351,0,1.0,0.20677882000722847,0.9040162404793575,0.48717576943182794
352,2,1.0,0.2671168608587341,0.8436184629147955,0.2102178332359551
353,4,1.0,0.2522965719763339,0.9957152205771818,0.2307060485274275
354,4,1.0,0.035115417675063765,0.8920182246835423,0.9373581450399827
355,0,1.0,0.9307333063563474,0.5655893626409182,0.3667857988375668
356,2,1.0,0.2845484295498659,0.5551187979077845,0.9356664873076442
357,0,1.0,0.6107363030513754,0.14896575129695766,0.7681224606601981
358,0,1.0,0.7338672849320725,0.3617112750400955,0.6306622589398965
359,2,1.0,0.1370197638016344,0.578027351796435,0.013080923811213285
360,3,1.0,0.6760616139360259,0.5868166173533343,0.9525834003600486
361,0,1.0,0.549643046654896,0.7190993052446342,0.5352921217708739
362,3,1.0,0.31209224904394206,0.16798165920300467,0.47461701184078997
363,3,1.0,0.919330468645769,0.26349138940652184,0.10537120834160163
364,1,1.0,0.9002331908886608,0.6496123953502358,0.6113962364315793
365,0,1.0,0.14732141438996393,0.9573067521391943,0.7382943939845722
366,0,1.0,0.8336091110878765,0.7738242252438695,0.9268930748451996
367,0,1.0,0.4408604447340826,0.39569725949621604,0.5699791772181069
368,0,1.0,0.7889940787150964,0.8475464895377534,0.8428864864133551
369,0,1.0,0.518524958681911,0.006801534586651448,0.6044434408690482
370,3,1.0,0.684213118788671,0.7289890021557905,0.36801977676625
371,0,1.0,0.06749209957268376,0.4146807597144757,0.26810411537924483
372,1,1.0,0.9606069324804257,0.011590281895417776,0.12628884933178408
373,0,1.0,0.011837064583554935,0.26673024393068145,0.5874215106453098
374,0,1.0,0.31305070384120126,0.15562842276335198,0.516330915304737
375,2,1.0,0.974066895943396,0.8851000972696511,0.942516839585165
376,2,1.0,0.3620718732552819,0.18149366030308045,0.5450779837863563
377,3,1.0,0.040256768985999725,0.7389540677907589,0.9073290444131724
378,3,1.0,0.8328020283496073,0.9775006561051716,0.9047014329702804
379,3,1.0,0.7499349404314045,0.8546545513878628,0.27673716374432067
380,3,1.0,0.29799167581438557,0.23005737437889417,0.6305662314357761
381,0,1.0,0.6420690522422572,0.1090494933875803,0.839126038662157
382,3,1.0,0.019278975656922825,0.052398113596361484,0.04814845288974756
383,2,1.0,0.5151825505951311,0.3276611845101285,0.32073482887468774
384,3,1.0,0.24816122424865183,0.1265890105349039,0.19441376982227188
385,0,1.0,0.9136440740540107,0.5836684630043696,0.6229691695744166
386,3,1.0,0.06703217750795465,0.5449479486258637,0.5215279732245564
387,0,1.0,0.02375190199947097,0.8397319308424372,0.5215741993834327
388,3,1.0,0.7187217280118268,0.2744593600902344,0.047843330977525245
389,0,1.0,0.24933306501939312,0.7913402358758611,0.7913265695214664
390,2,1.0,0.46442380635335334,0.37650482998036927,0.1146210477652988
391,2,1.0,0.6217334584722446,0.4714834384054736,0.4946538295232612
392,2,1.0,0.482218383651154,0.6411498766893781,0.2464516052587381
393,0,1.0,0.9781433780393152,0.22030603785331015,0.6345889705796596
394,1,1.0,0.40393611215240155,0.2785801955893632,0.7964188224518941
395,0,1.0,0.24338877890596533,0.1110108625407541,0.18301965830457023
396,4,1.0,0.42243660964529806,0.6183182593371702,0.061046346013267194
397,3,1.0,0.30817126920652405,0.938883716108742,0.7396767911309322
398,3,1.0,0.8824383849966434,0.6947902985222956,0.3994985708298434
399,0,1.0,0.01892370237855978,0.5204753295801144,0.4477977062655355
400,3,1.0,0.10503970878206947,0.07115521032276662,0.26110984364259293
